Coefficients order=90 center=CT2039:180
Observation time: 2006.02.01_14:17:32
B0 angle & Nmax:        0          90





Max Harmonic Order:90   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
      76      31     0.126358     0.699935
      76      32    -0.515231     -2.42437
      76      33    -0.332825    -0.182027
      76      34      3.25043     -1.19877
      76      35    0.0755802     0.305194
      76      36      1.59571      2.49599
      76      37    -0.103424    -0.136697
      76      38    -0.476094     0.830469
      76      39      2.67867     -1.37237
      76      40    -0.131962    -0.711191
      76      41      1.13870      2.73202
      76      42    -0.898443    -0.631246
      76      43     -4.24029      1.49824
      76      44      2.05893     -2.36403
      76      45    -0.801486     -1.42147
      76      46      1.55038      1.23964
      76      47     0.190304     0.188010
      76      48     -2.25155     0.957900
      76      49     0.744782    -0.772450
      76      50     -1.67428    -0.752379
      76      51      2.46532      2.36490
      76      52     0.795706     -1.84321
      76      53     -1.20722      1.20884
      76      54      1.21199    -0.646333
      76      55     -1.83702     0.710139
      76      56      2.70637     0.172061
      76      57    -0.282729    -0.338304
      76      58     0.886159      1.88495
      76      59      1.20567     -1.06569
      76      60     -2.02541     0.120149
      76      61     0.793649     -2.79213
      76      62     -1.72405    -0.954188
      76      63     0.728066      1.40606
      76      64     -1.47785    0.0208714
      76      65     -1.33460    -0.340434
      76      66      1.10418     -2.75385
      76      67     0.768355     0.450496
      76      68    -0.773662    -0.424240
      76      69     -3.33160     0.617354
      76      70      1.59598     -4.21022
      76      71      2.38624      5.35743
      76      72    -0.329733     -3.42234
      76      73      2.44452      1.98656
      76      74      2.16012     -3.58906
      76      75     -1.20103    -0.300610
      76      76    -0.359237      1.91961
      77       0     -4.04347      0.00000
      77       1      2.61729     -1.67039
      77       2    -0.862624      3.52405
      77       3      1.56767    -0.685081
      77       4     -1.39337    -0.826453
      77       5     -1.69327    -0.140980
      77       6      3.16502     0.221611
      77       7   -0.0447183     -1.05525
      77       8    -0.759429    -0.111609
      77       9     0.142837     -1.13372
      77      10     -1.68871     0.382816
      77      11      1.21083      2.18596
      77      12    0.0747543     0.270904
      77      13     -1.42371    0.0723304
      77      14     0.255733    -0.881415
      77      15    0.0258956     -1.67828
      77      16   -0.0269523     0.832838
      77      17      1.16860     -1.39527
      77      18     -2.17289     0.580429
      77      19     0.743525      2.10575
      77      20     -1.81360     -1.46012
      77      21     -1.08869     -1.55810
      77      22     0.231453     -1.05594
      77      23    -0.804333     -1.70470
      77      24     0.464366      3.34589
      77      25     0.998965     0.350758
      77      26     0.416687      2.14873
      77      27    -0.464737      1.00349
      77      28    -0.324820     -2.13370
      77      29     0.400122    -0.446774
      77      30     0.432784     -1.51059
      77      31     0.574028      2.05578
      77      32    -0.206484      2.50975
      77      33     -2.64121    -0.145317
      77      34     0.117489     -1.59719
      77      35      2.06605     -3.65075
      77      36    -0.521139     0.373824
      77      37      1.74625      1.19621
      77      38     -2.67454    -0.756947
      77      39    -0.981883      1.32769
      77      40     0.309556    -0.840169
      77      41    -0.556592    -0.521539
      77      42      1.54534      1.50152
      77      43     -1.42021     0.768928
      77      44     -1.55915      4.62283
      77      45    -0.530300     -2.11169
      77      46     -1.96586    -0.796568
      77      47     0.744110      1.12244
      77      48    -0.823372     0.166040
      77      49    -0.225083      2.11541
      77      50    -0.250490    -0.770809
      77      51     -2.57583    -0.216871
      77      52      2.19553     0.366040
      77      53     -1.19910     -1.40902
      77      54     0.301118      1.91809
      77      55    -0.222119     -1.33345
      77      56     -1.26853     0.897562
      77      57     0.384005     0.202887
      77      58    -0.817556     -1.25997
      77      59     0.148919      1.24629
      77      60     0.623273    -0.982285
      77      61     -2.47255      3.57206
      77      62    -0.226740     0.496320
      77      63     -1.77804     0.996923
      77      64      3.56036      1.40720
      77      65     -1.34503    0.0544827
      77      66    -0.455701     0.829939
      77      67     -2.18581     -2.78686
      77      68      1.11068     0.708564
      77      69   -0.0951772      1.49481
      77      70     -1.47857      2.35174
      77      71     0.291463     -2.67857
      77      72      2.23745      1.23710
      77      73     -3.17071     0.352974
      77      74      2.43358     -1.13563
      77      75     -2.79201      2.14430
      77      76      1.38046     0.760997
      77      77      1.98982    -0.746676
      78       0     -2.31052      0.00000
      78       1      1.14091    -0.592243
      78       2     0.482903     -1.79515
      78       3      2.81622      1.70577
      78       4      2.56133     0.717319
      78       5     0.769051     0.665226
      78       6     0.980292      2.59117
      78       7     0.868253     -1.50201
      78       8     -2.75531    -0.967049
      78       9    -0.747161      1.13368
      78      10      1.77303     -1.72756
      78      11    -0.640202      2.09010
      78      12      1.80666      1.56286
      78      13    0.0566024     -3.16832
      78      14    -0.529474     0.632615
      78      15      1.17417    -0.315781
      78      16     -1.83547     -1.72582
      78      17    -0.771973      1.02445
      78      18    -0.948399     -1.26627
      78      19     -1.53802      1.04688
      78      20      1.27468      1.33417
      78      21    -0.550542   -0.0322204
      78      22    -0.875275      1.08216
      78      23      1.01479     0.138380
      78      24   -0.0864168  0.000448916
      78      25     0.651430    0.0582618
      78      26     0.863672    -0.783962
      78      27    -0.440986      1.84017
      78      28   0.00903786    -0.245266
      78      29    -0.116236     -1.40413
      78      30     0.212830     0.470750
      78      31      1.43453     -3.06058
      78      32    -0.113910     0.275278
      78      33      1.30213      1.29378
      78      34     -2.72532     0.159005
      78      35     -2.07359     0.982086
      78      36     -2.25115     -1.31931
      78      37    -0.479276     -1.18479
      78      38      3.07735    -0.212928
      78      39     -2.49454    -0.262835
      78      40    -0.433445      3.31844
      78      41    -0.988624     -1.80682
      78      42     -1.59243    -0.148459
      78      43      2.98440    -0.910874
      78      44    -0.568944     0.305084
      78      45     0.296183      2.94736
      78      46     -1.25187    -0.856137
      78      47     -1.01575     -1.08403
      78      48      2.52746    -0.279881
      78      49    -0.715478    -0.842024
      78      50      1.46822      1.59467
      78      51     0.558667     -2.67218
      78      52    -0.654603     0.782046
      78      53     0.345387     -1.92886
      78      54     -1.12761     -1.00190
      78      55      1.57608    -0.464835
      78      56    -0.488116     -1.75877
      78      57     -1.40319      1.16576
      78      58   -0.0605555    -0.335306
