Satellite goes12

#START
2008 09 04 19 12 00 0 5.49 3.68 -0.23
2008 09 04 19 21 00 0 5.34 3.89 -0.17
2008 09 04 19 30 00 0 5.19 4.10 -0.10
2008 09 04 19 39 00 0 5.03 4.29 -0.04
2008 09 04 19 48 00 0 4.86 4.49 0.03
2008 09 04 19 57 00 0 4.68 4.67 0.10
2008 09 04 20 06 00 0 4.49 4.85 0.17
2008 09 04 20 15 00 0 4.30 5.01 0.23
2008 09 04 20 24 00 0 4.10 5.17 0.30
2008 09 04 20 33 00 0 3.90 5.32 0.37
2008 09 04 20 42 00 0 3.69 5.47 0.44
2008 09 04 20 51 00 0 3.47 5.60 0.50
2008 09 04 21 00 00 0 3.25 5.73 0.57
2008 09 04 21 09 00 0 3.03 5.84 0.63
2008 09 04 21 18 00 0 2.79 5.95 0.69
2008 09 04 21 27 00 0 2.56 6.05 0.75
2008 09 04 21 36 00 0 2.32 6.14 0.81
2008 09 04 21 45 00 0 2.08 6.22 0.86
2008 09 04 21 54 00 0 1.83 6.29 0.91
2008 09 04 22 03 00 0 1.58 6.35 0.96
2008 09 04 22 12 00 0 1.33 6.40 1.01
2008 09 04 22 21 00 0 1.08 6.44 1.05
2008 09 04 22 30 00 0 0.82 6.47 1.09
2008 09 04 22 39 00 0 0.57 6.49 1.12
2008 09 04 22 48 00 0 0.31 6.50 1.16
2008 09 04 22 57 00 0 0.05 6.50 1.18
2008 09 04 23 06 00 0 -0.21 6.50 1.21
2008 09 04 23 15 00 0 -0.47 6.48 1.23
2008 09 04 23 24 00 0 -0.72 6.45 1.25
2008 09 04 23 33 00 0 -0.98 6.42 1.26
2008 09 04 23 42 00 0 -1.23 6.37 1.27
2008 09 04 23 51 00 0 -1.48 6.32 1.28
2008 09 05 00 00 00 0 -1.73 6.25 1.28
2008 09 05 00 09 00 0 -1.98 6.18 1.28
2008 09 05 00 18 00 0 -2.23 6.09 1.28
2008 09 05 00 27 00 0 -2.47 6.00 1.27
2008 09 05 00 36 00 0 -2.70 5.90 1.27
2008 09 05 00 45 00 0 -2.94 5.79 1.25
2008 09 05 00 54 00 0 -3.17 5.67 1.24
2008 09 05 01 03 00 0 -3.39 5.54 1.22
2008 09 05 01 12 00 0 -3.61 5.41 1.21
2008 09 05 01 21 00 0 -3.82 5.27 1.19
2008 09 05 01 30 00 0 -4.03 5.11 1.17
2008 09 05 01 39 00 0 -4.23 4.96 1.14
2008 09 05 01 48 00 0 -4.42 4.79 1.12
